t_years mag lon lat depth event_id lambda_true f_true
7.1097069138e+00 2.7857360711e+00 2.1817358274e+00 3.0986224355e+00 7.7127346599e+00 3.7530000000e+03 4.6000000000e+00 -4.7542369672e-01
7.1097876387e+00 2.5071428198e+00 2.1122408123e+00 3.1175851624e+00 9.2425646366e+00 3.7540000000e+03 4.6000000000e+00 -4.7542369672e-01
7.1118475599e+00 3.1163548260e+00 2.1237674000e+00 3.1096778906e+00 9.3911247937e+00 3.7550000000e+03 4.6000000000e+00 -4.7542369672e-01
7.1128146012e+00 2.5028241563e+00 2.2633891641e+00 3.1246901653e+00 3.2202443431e+00 3.7560000000e+03 4.6000000000e+00 -4.7542369672e-01
7.1152040016e+00 3.4179916648e+00 2.2426309732e+00 3.0689368486e+00 9.2103098750e+00 3.7570000000e+03 4.6000000000e+00 -4.7542369672e-01
7.1155059162e+00 2.9515255064e+00 2.2445078656e+00 3.0839085151e+00 2.6931823719e+00 3.7580000000e+03 4.6000000000e+00 -4.7542369672e-01
7.1173366968e+00 2.5762123553e+00 2.3074782313e+00 3.1199701253e+00 2.8030674048e+00 3.7590000000e+03 4.6000000000e+00 -4.7542369672e-01
7.1178098216e+00 2.7261415732e+00 2.3197119724e+00 3.0857776278e+00 1.1126368312e+01 3.7600000000e+03 4.6000000000e+00 -4.7542369672e-01
7.1180264338e+00 3.4770448734e+00 2.2942636047e+00 3.0856409395e+00 3.6853847844e+00 3.7610000000e+03 4.6000000000e+00 -4.7542369672e-01
7.1189928734e+00 2.7568712860e+00 2.3346155453e+00 3.1228594050e+00 1.3753800192e+01 3.7620000000e+03 4.6000000000e+00 -4.7542369672e-01
7.1192059952e+00 2.5061383068e+00 2.3276915915e+00 3.0858678468e+00 1.1386650436e+01 3.7630000000e+03 4.6000000000e+00 -4.7542369672e-01
7.1206727676e+00 2.9378619867e+00 2.2930595773e+00 3.0742653999e+00 1.0483471488e+01 3.7640000000e+03 4.6000000000e+00 -4.7542369672e-01
7.1241382264e+00 2.5596107670e+00 2.3324506943e+00 3.0733942895e+00 1.2465663755e+01 3.7650000000e+03 4.6000000000e+00 -4.7542369672e-01
7.1268278134e+00 3.7603527841e+00 2.3425984647e+00 3.0572517048e+00 1.5852624034e+01 3.7660000000e+03 4.6000000000e+00 -4.7542369672e-01
7.1278323842e+00 2.6192345901e+00 2.2977489669e+00 3.0642027787e+00 5.8907885316e+00 3.7670000000e+03 4.6000000000e+00 -4.7542369672e-01
7.1281200858e+00 2.6119217192e+00 2.2776993891e+00 3.1121580985e+00 1.5508006607e+01 3.7680000000e+03 4.6000000000e+00 -4.7542369672e-01
7.1301047595e+00 3.3009262762e+00 2.3550055925e+00 3.0572450724e+00 5.1023715361e+00 3.7690000000e+03 4.6000000000e+00 -4.7542369672e-01
7.1330071653e+00 2.6680067990e+00 2.3878359767e+00 3.1084323339e+00 1.1242979151e+01 3.7700000000e+03 4.6000000000e+00 -4.7542369672e-01
7.1361843120e+00 2.8548666404e+00 2.3705372462e+00 3.1066511874e+00 3.5207528440e+00 3.7710000000e+03 4.6000000000e+00 -4.7542369672e-01
7.1369982194e+00 3.1368300832e+00 2.3680284613e+00 3.0741091411e+00 7.8661139211e+00 3.7720000000e+03 4.6000000000e+00 -4.7542369672e-01
7.1392498884e+00 2.7924615395e+00 2.4159450649e+00 3.0652719027e+00 2.0246538983e+00 3.7730000000e+03 4.6000000000e+00 -4.7542369672e-01
7.1413497574e+00 3.0609228383e+00 2.3939252632e+00 3.0762122842e+00 1.6962166089e+01 3.7740000000e+03 4.6000000000e+00 -4.7542369672e-01
7.1429165516e+00 2.6829962403e+00 2.3640124177e+00 3.0831625533e+00 1.2247237167e+01 3.7750000000e+03 4.6000000000e+00 -4.7542369672e-01
7.1441268703e+00 3.1757417426e+00 2.4066957784e+00 3.1046631079e+00 1.7767926368e+01 3.7760000000e+03 4.6000000000e+00 -4.7542369672e-01
7.1491986828e+00 2.9474598046e+00 2.4494886644e+00 3.0959585245e+00 2.7505553286e+00 3.7770000000e+03 4.6000000000e+00 -4.7542369672e-01
7.1501594278e+00 2.5387295291e+00 2.4659643646e+00 3.1053593854e+00 1.4838702469e+01 3.7780000000e+03 4.6000000000e+00 -4.7542369672e-01
7.1504133519e+00 2.5050837688e+00 2.4615446896e+00 3.0852964745e+00 1.3681221243e+01 3.7790000000e+03 4.6000000000e+00 -4.7542369672e-01
7.1504569918e+00 2.5168087418e+00 2.4812479268e+00 3.0834786816e+00 1.3547747466e+01 3.7800000000e+03 4.6000000000e+00 -4.7542369672e-01
7.1529298010e+00 2.6637219423e+00 2.4644171347e+00 3.0732292443e+00 3.7013008056e+00 3.7810000000e+03 4.6000000000e+00 -4.7542369672e-01
7.1599413532e+00 3.3131032174e+00 2.4224215647e+00 3.1245536172e+00 1.4023480831e+01 3.7820000000e+03 4.6000000000e+00 -4.7542369672e-01
7.1603992711e+00 3.2396704360e+00 2.4396682757e+00 3.0949356813e+00 1.4611542608e+01 3.7830000000e+03 4.6000000000e+00 -4.7542369672e-01
7.1609818334e+00 2.6746338489e+00 2.5713977399e+00 3.0833717704e+00 3.4210511917e+00 3.7840000000e+03 4.6000000000e+00 -4.7542369672e-01
7.1616882164e+00 2.5254286915e+00 2.5180123146e+00 3.0546079816e+00 4.9067170509e+00 3.7850000000e+03 4.6000000000e+00 -4.7542369672e-01
7.1656211557e+00 2.5095824105e+00 2.5792500771e+00 3.0885513151e+00 1.6736987350e+01 3.7860000000e+03 4.6000000000e+00 -4.7542369672e-01
7.1666598993e+00 2.5490461591e+00 2.6501122167e+00 3.1008862386e+00 1.0848195159e+01 3.7870000000e+03 4.6000000000e+00 -4.7542369672e-01
7.1747043658e+00 2.7336937431e+00 2.6509564850e+00 3.1149452322e+00 1.2796304244e+01 3.7880000000e+03 4.6000000000e+00 -4.7542369672e-01
7.1771996843e+00 3.0873251035e+00 2.5785783012e+00 3.0612983167e+00 1.3442623378e+01 3.7890000000e+03 4.6000000000e+00 -4.7542369672e-01
7.1773539117e+00 2.5709226898e+00 2.6181983704e+00 3.0588617426e+00 1.6478282134e+01 3.7900000000e+03 4.6000000000e+00 -4.7542369672e-01
7.1786702602e+00 2.5418337073e+00 2.5981511698e+00 3.1219585390e+00 1.5368471006e+01 3.7910000000e+03 4.6000000000e+00 -4.7542369672e-01
7.1792723462e+00 2.7178806844e+00 2.6176529396e+00 3.0586261100e+00 1.2436879624e+01 3.7920000000e+03 4.6000000000e+00 -4.7542369672e-01
7.1793158664e+00 2.5741359445e+00 2.6479023445e+00 3.0563806864e+00 1.7820519804e+01 3.7930000000e+03 4.6000000000e+00 -4.7542369672e-01
7.1826752408e+00 2.5312797478e+00 2.7170640825e+00 3.1161898550e+00 1.1017975613e+01 3.7940000000e+03 4.6000000000e+00 -4.7542369672e-01
7.1830846304e+00 2.5538342931e+00 2.6977996505e+00 3.1212870947e+00 5.7613734730e+00 3.7950000000e+03 4.6000000000e+00 -4.7542369672e-01
7.1837117868e+00 3.8181942926e+00 2.7126595565e+00 3.1232831580e+00 1.1601896558e+01 3.7960000000e+03 4.6000000000e+00 -4.7542369672e-01
7.1839091448e+00 2.5421237085e+00 2.7288643963e+00 3.0760759909e+00 1.3025049045e+01 3.7970000000e+03 4.6000000000e+00 -4.7542369672e-01
7.1913167802e+00 2.5516519112e+00 2.6847991610e+00 3.0564005169e+00 7.1013965510e+00 3.7980000000e+03 4.6000000000e+00 -4.7542369672e-01
7.1913879623e+00 2.5421281905e+00 2.7972179760e+00 3.0984875174e+00 1.3895021905e+01 3.7990000000e+03 4.6000000000e+00 -4.7542369672e-01
7.1916046261e+00 3.0018231049e+00 2.7536513855e+00 3.0649026746e+00 1.6159444414e+01 3.8000000000e+03 4.6000000000e+00 -4.7542369672e-01
7.1917479246e+00 2.8560941043e+00 2.7620348636e+00 3.0895009360e+00 1.0678178261e+01 3.8010000000e+03 4.6000000000e+00 -4.7542369672e-01
7.1938362898e+00 2.7130039461e+00 2.7693780808e+00 3.1156225316e+00 1.2241901206e+01 3.8020000000e+03 4.6000000000e+00 -4.7542369672e-01
7.1939145024e+00 2.5136455109e+00 2.7787240445e+00 3.1140918303e+00 1.2905154479e+01 3.8030000000e+03 4.6000000000e+00 -4.7542369672e-01
7.1956574280e+00 2.6700707854e+00 2.7665112092e+00 3.0583965740e+00 1.5084673942e+01 3.8040000000e+03 4.6000000000e+00 -4.7542369672e-01
7.1960037378e+00 3.1538634693e+00 2.7545311278e+00 3.0720376974e+00 4.1003029032e+00 3.8050000000e+03 4.6000000000e+00 -4.7542369672e-01
7.1972912208e+00 4.3426451430e+00 2.8522372750e+00 3.0945562697e+00 2.2792006736e+00 3.8060000000e+03 4.6000000000e+00 -4.7542369672e-01
7.1983247797e+00 2.5667982033e+00 2.8711835991e+00 3.0836495592e+00 1.7288969632e+01 3.8070000000e+03 4.6000000000e+00 -4.7542369672e-01
7.1983780708e+00 4.8937837579e+00 2.9373048393e+00 3.0495387155e+00 1.5366827107e+01 3.8080000000e+03 4.6000000000e+00 -4.7542369672e-01
7.1990706444e+00 2.8183587407e+00 2.9530788892e+00 3.1189793371e+00 1.3310551601e+01 3.8090000000e+03 4.6000000000e+00 -4.7542369672e-01
7.2019712894e+00 3.1814028741e+00 2.9302623438e+00 3.0899112247e+00 1.5567590792e+01 3.8100000000e+03 4.6000000000e+00 -4.7542369672e-01
7.2023558161e+00 2.7979760560e+00 2.9033921951e+00 3.0486379817e+00 1.6328619947e+01 3.8110000000e+03 4.6000000000e+00 -4.7542369672e-01
7.2029821282e+00 2.5640194643e+00 2.9033315707e+00 3.0601047901e+00 3.4410952953e+00 3.8120000000e+03 4.6000000000e+00 -4.7542369672e-01
7.2057207510e+00 3.0709569501e+00 2.9050467221e+00 3.0939231506e+00 1.0076604983e+01 3.8130000000e+03 4.6000000000e+00 -4.7542369672e-01
7.2075731603e+00 2.6869932534e+00 2.9938605403e+00 3.1183665383e+00 9.0926258791e+00 3.8140000000e+03 4.6000000000e+00 -4.7542369672e-01
7.2080234769e+00 2.7460175160e+00 3.0413723044e+00 3.0983634300e+00 1.3064060912e+01 3.8150000000e+03 4.6000000000e+00 -4.7542369672e-01
7.2080706906e+00 3.0268350379e+00 3.0408065097e+00 3.0490274226e+00 4.5405700327e+00 3.8160000000e+03 4.6000000000e+00 -4.7542369672e-01
7.2084270105e+00 2.5141357292e+00 2.9881395328e+00 3.1202003670e+00 1.1412859497e+01 3.8170000000e+03 4.6000000000e+00 -4.7542369672e-01
7.2096581450e+00 3.7420071022e+00 2.9866353997e+00 3.0688911894e+00 1.3546885390e+01 3.8180000000e+03 4.6000000000e+00 -4.7542369672e-01
7.2142235757e+00 2.6072379612e+00 3.0355975293e+00 3.0687982607e+00 1.5747394714e+01 3.8190000000e+03 4.6000000000e+00 -4.7542369672e-01
7.2163158324e+00 2.8887095422e+00 3.1008069123e+00 3.0513510830e+00 1.7593296563e+01 3.8200000000e+03 4.6000000000e+00 -4.7542369672e-01
7.2176745193e+00 2.6288856518e+00 3.0691363489e+00 3.0515343806e+00 5.7215328830e+00 3.8210000000e+03 4.6000000000e+00 -4.7542369672e-01
7.2184148971e+00 2.5034988810e+00 3.0685643304e+00 3.0826981172e+00 6.9201449584e+00 3.8220000000e+03 4.6000000000e+00 -4.7542369672e-01
7.2236091913e+00 3.1174879013e+00 3.0879718345e+00 3.0975601426e+00 5.7829585845e+00 3.8230000000e+03 4.6000000000e+00 -4.7542369672e-01
7.2313702392e+00 2.9054621355e+00 3.1383903897e+00 3.1102033800e+00 1.4210587292e+01 3.8240000000e+03 4.6000000000e+00 -4.7542369672e-01
7.2335766047e+00 4.2197305615e+00 3.1783741918e+00 3.0663895147e+00 1.5399787498e+01 3.8250000000e+03 4.6000000000e+00 -4.7542369672e-01
7.2356635444e+00 3.4230082887e+00 3.1648658188e+00 3.0524790111e+00 5.2017789534e+00 3.8260000000e+03 4.6000000000e+00 -4.7542369672e-01
7.2357368039e+00 2.6619122324e+00 3.2167991927e+00 3.1174303656e+00 7.5230808937e+00 3.8270000000e+03 4.6000000000e+00 -4.7542369672e-01
7.2365246948e+00 2.5364884197e+00 3.2274573466e+00 3.0719028109e+00 6.9197237974e+00 3.8280000000e+03 4.6000000000e+00 -4.7542369672e-01
7.2379804056e+00 3.2514840368e+00 3.2597837880e+00 3.0539828753e+00 6.9668998619e+00 3.8290000000e+03 4.6000000000e+00 -4.7542369672e-01
7.2406123467e+00 2.6086979958e+00 3.3399947728e+00 3.1126543243e+00 9.8869207728e+00 3.8300000000e+03 4.6000000000e+00 -4.7542369672e-01
7.2458137791e+00 2.8019149007e+00 3.3058996864e+00 3.1136323599e+00 1.7229431995e+01 3.8310000000e+03 4.6000000000e+00 -4.7542369672e-01
7.2460693786e+00 2.6067396723e+00 3.2862592313e+00 3.1087424353e+00 9.0730209937e+00 3.8320000000e+03 4.6000000000e+00 -4.7542369672e-01
7.2462985751e+00 2.5005024694e+00 3.3478592846e+00 3.1179547146e+00 9.3270166429e+00 3.8330000000e+03 4.6000000000e+00 -4.7542369672e-01
7.2481332047e+00 2.8262789758e+00 3.3491455062e+00 3.1006677987e+00 1.0499681365e+01 3.8340000000e+03 4.6000000000e+00 -4.7542369672e-01
7.2483551298e+00 2.7130636158e+00 3.3967985852e+00 3.1089372543e+00 6.8656802386e+00 3.8350000000e+03 4.6000000000e+00 -4.7542369672e-01
7.2528389773e+00 2.5971286778e+00 3.3995620043e+00 3.0803737425e+00 9.9405039986e+00 3.8360000000e+03 4.6000000000e+00 -4.7542369672e-01
7.2557054102e+00 3.0958528999e+00 3.3728190296e+00 3.1024319006e+00 2.2448241849e+00 3.8370000000e+03 4.6000000000e+00 -4.7542369672e-01
7.2564242555e+00 3.7435241787e+00 3.3930434255e+00 3.0510791021e+00 1.0951084478e+01 3.8380000000e+03 4.6000000000e+00 -4.7542369672e-01
7.2567081019e+00 3.7777641957e+00 3.3877594852e+00 3.1223534089e+00 1.3874798391e+01 3.8390000000e+03 4.6000000000e+00 -4.7542369672e-01
7.2572941511e+00 2.6452851221e+00 3.4060226192e+00 3.0721419989e+00 2.4304114510e+00 3.8400000000e+03 4.6000000000e+00 -4.7542369672e-01
7.2578198004e+00 3.9220129908e+00 3.4877772405e+00 3.1233149233e+00 1.4093316276e+01 3.8410000000e+03 4.6000000000e+00 -4.7542369672e-01
7.2644637372e+00 2.7485524565e+00 3.4668653931e+00 3.0551343080e+00 1.0231819802e+01 3.8420000000e+03 4.6000000000e+00 -4.7542369672e-01
7.2658242987e+00 2.7549057753e+00 3.4982145073e+00 3.0933846585e+00 1.5468231147e+01 3.8430000000e+03 4.6000000000e+00 -4.7542369672e-01
7.2661844754e+00 2.6091769359e+00 3.4958473625e+00 3.0777821717e+00 1.2822476882e+01 3.8440000000e+03 4.6000000000e+00 -4.7542369672e-01
7.2719687828e+00 2.5102864022e+00 3.4822360615e+00 3.0916731032e+00 1.5208753200e+01 3.8450000000e+03 4.6000000000e+00 -4.7542369672e-01
7.2731135801e+00 2.5098017991e+00 3.5340455875e+00 3.1060377517e+00 1.5803129351e+01 3.8460000000e+03 4.6000000000e+00 -4.7542369672e-01
7.2733566198e+00 3.4886790447e+00 3.5838145405e+00 3.1114577343e+00 3.7140905080e+00 3.8470000000e+03 4.6000000000e+00 -4.7542369672e-01
7.2738278377e+00 4.0951123808e+00 3.5884416096e+00 3.0944791246e+00 1.1817331845e+01 3.8480000000e+03 4.6000000000e+00 -4.7542369672e-01
7.2742723228e+00 2.6640491447e+00 3.5338348611e+00 3.0957049219e+00 7.8389696160e+00 3.8490000000e+03 4.6000000000e+00 -4.7542369672e-01
7.2856475448e+00 2.7187504656e+00 3.6173360878e+00 3.0956370966e+00 1.7376783288e+01 3.8500000000e+03 4.6000000000e+00 -4.7542369672e-01
7.2884534097e+00 2.8442600283e+00 3.6309425784e+00 3.0853623566e+00 1.4323537977e+01 3.8510000000e+03 4.6000000000e+00 -4.7542369672e-01
7.2888196010e+00 3.0452339004e+00 3.6304401775e+00 3.1145026859e+00 3.6730973719e+00 3.8520000000e+03 4.6000000000e+00 -4.7542369672e-01
7.2913922413e+00 3.8127657313e+00 3.6589789723e+00 3.0606529860e+00 1.3258196109e+01 3.8530000000e+03 4.6000000000e+00 -4.7542369672e-01
7.2929256334e+00 2.5120800727e+00 3.6112463887e+00 3.0473546800e+00 7.1031812742e+00 3.8540000000e+03 4.6000000000e+00 -4.7542369672e-01
7.2930357875e+00 2.9810523366e+00 3.6767496486e+00 3.0765531389e+00 1.3522579080e+01 3.8550000000e+03 4.6000000000e+00 -4.7542369672e-01
7.2934452654e+00 2.8688568596e+00 3.7047639108e+00 3.0862544296e+00 7.2176295239e+00 3.8560000000e+03 4.6000000000e+00 -4.7542369672e-01
7.2957388303e+00 2.9815246711e+00 3.6799962095e+00 3.0718947594e+00 8.4115783691e+00 3.8570000000e+03 4.6000000000e+00 -4.7542369672e-01
7.3004917846e+00 3.2636926389e+00 3.7417707129e+00 3.1227950629e+00 2.7143109999e+00 3.8580000000e+03 4.6000000000e+00 -4.7542369672e-01
7.3026734657e+00 2.7566154941e+00 3.7471802732e+00 3.0872479483e+00 7.7515885826e+00 3.8590000000e+03 4.6000000000e+00 -4.7542369672e-01
7.3027566056e+00 2.5672017097e+00 3.6826232754e+00 3.0837619102e+00 1.7594068079e+01 3.8600000000e+03 4.6000000000e+00 -4.7542369672e-01
7.3029263420e+00 3.2920634632e+00 3.7072752137e+00 3.0857933275e+00 2.6093397626e+00 3.8610000000e+03 4.6000000000e+00 -4.7542369672e-01
7.3035593175e+00 2.5255472408e+00 3.8270670170e+00 3.1102930513e+00 3.0141213613e+00 3.8620000000e+03 4.6000000000e+00 -4.7542369672e-01
7.3074322250e+00 2.7560840624e+00 3.7856967066e+00 3.0931434559e+00 2.5934906296e+00 3.8630000000e+03 4.6000000000e+00 -4.7542369672e-01
7.3131063331e+00 3.4960963365e+00 3.7837351588e+00 3.1089323875e+00 6.1556874865e+00 3.8640000000e+03 4.6000000000e+00 -4.7542369672e-01
7.3149870139e+00 3.6257288638e+00 3.7670872296e+00 3.1190359203e+00 1.2338162422e+01 3.8650000000e+03 4.6000000000e+00 -4.7542369672e-01
7.3175860262e+00 2.8982084533e+00 3.7679660258e+00 3.0592897600e+00 1.5045550239e+01 3.8660000000e+03 4.6000000000e+00 -4.7542369672e-01
7.3179445628e+00 2.6104840529e+00 3.7569852159e+00 3.1208868791e+00 1.3327056397e+01 3.8670000000e+03 4.6000000000e+00 -4.7542369672e-01
7.3231647633e+00 3.6600738514e+00 3.7691463629e+00 3.1169334185e+00 1.6882627370e+01 3.8680000000e+03 4.6000000000e+00 -4.7542369672e-01
7.3273605008e+00 2.5325160941e+00 3.9051105156e+00 3.0831756437e+00 9.5212650219e+00 3.8690000000e+03 4.6000000000e+00 -4.7542369672e-01
7.3280682500e+00 3.7436550913e+00 3.8897747711e+00 3.1209556757e+00 1.2014839055e+01 3.8700000000e+03 4.6000000000e+00 -4.7542369672e-01
7.3330781390e+00 2.8705392577e+00 3.8584586517e+00 3.1200581677e+00 1.7054052735e+01 3.8710000000e+03 4.6000000000e+00 -4.7542369672e-01
7.3341935938e+00 2.5214353195e+00 3.8347290594e+00 3.0923986959e+00 1.1922727561e+01 3.8720000000e+03 4.6000000000e+00 -4.7542369672e-01
7.3345283403e+00 3.1602524869e+00 3.9074173574e+00 3.0562620585e+00 4.2049770064e+00 3.8730000000e+03 6.0000000000e-01 -2.9444389792e+00
7.3397977328e+00 2.6509324306e+00 4.1706972718e+00 3.0914747265e+00 7.6251789043e+00 3.8740000000e+03 6.0000000000e-01 -2.9444389792e+00
7.3400435659e+00 2.5215095500e+00 4.1893947582e+00 3.0872046825e+00 2.8129368261e+00 3.8750000000e+03 6.0000000000e-01 -2.9444389792e+00
7.3401040272e+00 3.5695876271e+00 4.3399775403e+00 3.0908497587e+00 1.2971009153e+01 3.8760000000e+03 6.0000000000e-01 -2.9444389792e+00
7.3416889172e+00 2.9462612427e+00 4.7264065273e+00 3.0803543116e+00 1.3457844988e+01 3.8770000000e+03 6.0000000000e-01 -2.9444389792e+00
7.3487744789e+00 2.5119805455e+00 4.6890508310e+00 3.0603486324e+00 1.7424115298e+01 3.8780000000e+03 6.0000000000e-01 -2.9444389792e+00
7.3492469527e+00 2.7644190285e+00 9.4678007138e-02 3.1808261758e+00 8.2385582635e+00 3.8790000000e+03 6.0000000000e-01 -2.9444389792e+00
7.3545291518e+00 2.8263195594e+00 3.5864485446e-01 3.1326837908e+00 3.4000892973e+00 3.8800000000e+03 6.0000000000e-01 -2.9444389792e+00
7.3546480384e+00 2.7123837759e+00 4.8913526086e-01 3.1462189280e+00 7.5258022997e+00 3.8810000000e+03 6.0000000000e-01 -2.9444389792e+00
7.3546665016e+00 2.5199615041e+00 5.2513547753e-01 3.1717271666e+00 1.0486582794e+01 3.8820000000e+03 6.0000000000e-01 -2.9444389792e+00
7.3556366583e+00 4.1621267375e+00 5.2095318208e-01 3.1448890565e+00 1.2429384206e+01 3.8830000000e+03 6.0000000000e-01 -2.9444389792e+00
7.3558763020e+00 2.6735546402e+00 7.3525591259e-01 3.1409878402e+00 1.3201247620e+01 3.8840000000e+03 6.0000000000e-01 -2.9444389792e+00
7.3595604632e+00 2.6340865675e+00 1.1506213312e+00 3.1797818581e+00 6.4445853076e+00 3.8850000000e+03 4.6000000000e+00 -4.7542369672e-01
7.3605803711e+00 2.8079064584e+00 1.1212042827e+00 3.1589270314e+00 2.5185628872e+00 3.8860000000e+03 4.6000000000e+00 -4.7542369672e-01
7.3693031407e+00 3.0859259287e+00 1.1266833344e+00 3.1861156915e+00 1.2282088370e+01 3.8870000000e+03 4.6000000000e+00 -4.7542369672e-01
7.3698583370e+00 2.6057931693e+00 1.1075551567e+00 3.1523137579e+00 1.6725918567e+01 3.8880000000e+03 4.6000000000e+00 -4.7542369672e-01
7.3716429595e+00 2.8691164679e+00 1.1511457860e+00 3.1579639688e+00 7.3500444474e+00 3.8890000000e+03 4.6000000000e+00 -4.7542369672e-01
7.3737035256e+00 4.1940996675e+00 1.1603835577e+00 3.1592205673e+00 3.3208700123e+00 3.8900000000e+03 4.6000000000e+00 -4.7542369672e-01
7.3842330445e+00 2.5666729441e+00 1.1054719761e+00 3.1429689162e+00 2.5122638701e+00 3.8910000000e+03 4.6000000000e+00 -4.7542369672e-01
7.3851197120e+00 4.1079858004e+00 1.1459860626e+00 3.1282075277e+00 5.9477662101e+00 3.8920000000e+03 4.6000000000e+00 -4.7542369672e-01
7.3875210988e+00 2.5947556752e+00 1.1200350992e+00 3.2027104298e+00 5.9171343291e+00 3.8930000000e+03 4.6000000000e+00 -4.7542369672e-01
7.3878625341e+00 2.6753048526e+00 1.1063870881e+00 3.1461359291e+00 1.4805593265e+01 3.8940000000e+03 4.6000000000e+00 -4.7542369672e-01
7.3883004134e+00 2.5116311507e+00 1.2205992862e+00 3.1372332437e+00 6.3215588816e+00 3.8950000000e+03 4.6000000000e+00 -4.7542369672e-01
7.3981036603e+00 2.7654420198e+00 1.2030317037e+00 3.1762495725e+00 8.0841209507e+00 3.8960000000e+03 4.6000000000e+00 -4.7542369672e-01
7.3999539444e+00 2.8618593450e+00 1.2146649591e+00 3.1888755753e+00 1.7296346019e+01 3.8970000000e+03 4.6000000000e+00 -4.7542369672e-01
7.4007511077e+00 2.5611024021e+00 1.2169398584e+00 3.1897109698e+00 3.9581938424e+00 3.8980000000e+03 4.6000000000e+00 -4.7542369672e-01
7.4023037410e+00 3.0049008199e+00 1.1971875275e+00 3.1501541646e+00 1.6997138149e+01 3.8990000000e+03 4.6000000000e+00 -4.7542369672e-01
7.4033107763e+00 2.8489689907e+00 1.2439470407e+00 3.2018258253e+00 6.4580377090e+00 3.9000000000e+03 4.6000000000e+00 -4.7542369672e-01
7.4037549851e+00 2.6139143982e+00 1.1735847076e+00 3.1899351949e+00 1.4409087202e+01 3.9010000000e+03 4.6000000000e+00 -4.7542369672e-01
7.4062292752e+00 2.6577205412e+00 1.1916637105e+00 3.1593760254e+00 3.4992966935e+00 3.9020000000e+03 4.6000000000e+00 -4.7542369672e-01
7.4076983727e+00 2.6790730649e+00 1.1759721806e+00 3.1882585631e+00 1.0160500451e+01 3.9030000000e+03 4.6000000000e+00 -4.7542369672e-01
7.4086199683e+00 2.7825141571e+00 1.1992881682e+00 3.2005933829e+00 7.1707274826e+00 3.9040000000e+03 4.6000000000e+00 -4.7542369672e-01
7.4104846667e+00 3.1054758581e+00 1.2161320630e+00 3.1761216834e+00 1.3785995658e+01 3.9050000000e+03 4.6000000000e+00 -4.7542369672e-01
7.4116507870e+00 2.5277932295e+00 1.3224786589e+00 3.1587372894e+00 1.4861522074e+01 3.9060000000e+03 4.6000000000e+00 -4.7542369672e-01
7.4137222630e+00 2.5892660144e+00 1.2859404038e+00 3.1354987145e+00 4.7105462528e+00 3.9070000000e+03 4.6000000000e+00 -4.7542369672e-01
7.4139470125e+00 2.7980773338e+00 1.2671702052e+00 3.1918409091e+00 6.8305778148e+00 3.9080000000e+03 4.6000000000e+00 -4.7542369672e-01
7.4147009843e+00 3.0448276365e+00 1.3131748348e+00 3.1608449468e+00 1.2990586653e+01 3.9090000000e+03 4.6000000000e+00 -4.7542369672e-01
7.4149321118e+00 2.5691128599e+00 1.3733950629e+00 3.1915801759e+00 1.4897161299e+01 3.9100000000e+03 4.6000000000e+00 -4.7542369672e-01
7.4220342299e+00 2.8197367779e+00 1.3694096971e+00 3.1343587100e+00 6.3206290582e+00 3.9110000000e+03 4.6000000000e+00 -4.7542369672e-01
7.4249657570e+00 2.8077000598e+00 1.3494536308e+00 3.1631658455e+00 1.1354534278e+01 3.9120000000e+03 4.6000000000e+00 -4.7542369672e-01
7.4249953920e+00 3.5470967257e+00 1.4679988647e+00 3.1580214292e+00 1.3589859278e+01 3.9130000000e+03 4.6000000000e+00 -4.7542369672e-01
7.4280923324e+00 2.5543190258e+00 1.4391008420e+00 3.1923748000e+00 5.6163898229e+00 3.9140000000e+03 4.6000000000e+00 -4.7542369672e-01
7.4298026031e+00 2.5146678063e+00 1.4506438105e+00 3.1977639980e+00 1.5772126824e+01 3.9150000000e+03 4.6000000000e+00 -4.7542369672e-01
7.4305248564e+00 2.6848335298e+00 1.4232895298e+00 3.1944120167e+00 1.7923388701e+01 3.9160000000e+03 4.6000000000e+00 -4.7542369672e-01
7.4335706692e+00 2.5268933502e+00 1.4685766856e+00 3.1695393748e+00 3.5086567741e+00 3.9170000000e+03 4.6000000000e+00 -4.7542369672e-01
7.4340150760e+00 2.7364505448e+00 1.4799260794e+00 3.1565282451e+00 1.1534811816e+01 3.9180000000e+03 4.6000000000e+00 -4.7542369672e-01
7.4379939306e+00 3.1456378866e+00 1.4734178763e+00 3.1624774683e+00 1.5801810396e+01 3.9190000000e+03 4.6000000000e+00 -4.7542369672e-01
7.4384858264e+00 2.6958168757e+00 1.4617483901e+00 3.1785805381e+00 6.7565195000e+00 3.9200000000e+03 4.6000000000e+00 -4.7542369672e-01
7.4388604977e+00 3.1335449328e+00 1.4672296614e+00 3.1493516931e+00 6.0161331985e+00 3.9210000000e+03 4.6000000000e+00 -4.7542369672e-01
7.4406485924e+00 2.6136793061e+00 1.5361788592e+00 3.1811461732e+00 4.2469417766e+00 3.9220000000e+03 4.6000000000e+00 -4.7542369672e-01
7.4408764341e+00 2.8791960160e+00 1.5022130761e+00 3.1805812764e+00 1.6807138171e+01 3.9230000000e+03 4.6000000000e+00 -4.7542369672e-01
7.4415126142e+00 2.6025303252e+00 1.4929575499e+00 3.1509119564e+00 5.7174481066e+00 3.9240000000e+03 4.6000000000e+00 -4.7542369672e-01
